BE_EBBR	UK_EGSS	:
BE_EBBR	US_KATL	94901
BE_EBBR	US_KBOS	:
BE_EBBR	US_KCVG	:
BE_EBBR	US_KDFW	:
BE_EBBR	US_KEWR	196693
BE_EBBR	US_KIAD	245595
BE_EBBR	US_KJFK	303476
BE_EBBR	US_KLAX	:
BE_EBBR	US_KORD	141028
BE_EBBR	US_KPHL	:
BE_EBBR	US_KSAN	:
BE_EBBR	US_KSFO	:
BE_EBBR	ZA_FAJS	:
BE_EBBR	ZZ_ZZZZ	494311
BE_EBCI	AT_LOWS	:
BE_EBCI	BG_LBSF	169917
BE_EBCI	CZ_LKPR	155214
BE_EBCI	DK_EKCH	118806
BE_EBCI	EL_LGAV	119941
BE_EBCI	EL_LGTS	90995
BE_EBCI	ES_GCTS	136143
BE_EBCI	ES_LEAL	198307
BE_EBCI	ES_LEBL	122079
BE_EBCI	ES_LEGE	78332
BE_EBCI	ES_LEMD	105688
BE_EBCI	ES_LEMG	145145
BE_EBCI	ES_LEPA	:
BE_EBCI	ES_LERS	:
BE_EBCI	ES_LEVC	:
BE_EBCI	ES_LEVD	:
BE_EBCI	ES_LEZG	:
BE_EBCI	ES_LEZL	125189
BE_EBCI	FR_LFBD	83659
BE_EBCI	FR_LFBO	116745
BE_EBCI	FR_LFBP	:
BE_EBCI	FR_LFMK	102675
BE_EBCI	FR_LFML	156454
BE_EBCI	FR_LFMP	:
BE_EBCI	FR_LFMT	:
BE_EBCI	FR_LFTW	939
BE_EBCI	HU_LHBP	340078
BE_EBCI	IE_EIDW	:
BE_EBCI	IE_EINN	:
BE_EBCI	IT_LIBD	75423
BE_EBCI	IT_LICT	:
BE_EBCI	IT_LIEE	:
BE_EBCI	IT_LIME	241195
BE_EBCI	IT_LIPE	133601
BE_EBCI	IT_LIPH	174785
BE_EBCI	IT_LIPK	:
BE_EBCI	IT_LIPZ	:
BE_EBCI	IT_LIRA	182248
BE_EBCI	IT_LIRN	97898
BE_EBCI	IT_LIRP	156092
BE_EBCI	LV_EVRA	:
BE_EBCI	MA_GMFF	81238
BE_EBCI	MA_GMFO	80283
BE_EBCI	MA_GMME	82837
BE_EBCI	MA_GMMN	76037
BE_EBCI	MA_GMMW	92051
BE_EBCI	MA_GMMX	80245
BE_EBCI	MA_GMTT	9643
BE_EBCI	MT_LMML	122286
BE_EBCI	PL_EPKK	108139
BE_EBCI	PL_EPMO	174446
BE_EBCI	PL_EPWA	135967
BE_EBCI	PT_LPFR	9119
BE_EBCI	PT_LPPR	1222
BE_EBCI	PT_LPPT	134077
BE_EBCI	RO_LRBS	:
BE_EBCI	RO_LRCL	75401
BE_EBCI	RO_LROP	271011
BE_EBCI	RO_LRTR	:
BE_EBCI	SE_ESKN	:
BE_EBCI	SI_LJLJ	:
BE_EBCI	TR_LTFJ	214488
BE_EBCI	UK_EGCC	18311
BE_EBCI	UK_EGPH	83406
BE_EBCI	UK_EGPK	:
BE_EBCI	UK_EGSS	:
BE_EBLG	BE_EBBR	:
BE_EBLG	BE_EBOS	:
BE_EBLG	ES_GCLP	15571
BE_EBLG	ES_GCTS	17255
BE_EBLG	ES_LEAL	23572
BE_EBLG	ES_LEMD	:
BE_EBLG	ES_LEMG	18374
BE_EBLG	ES_LEPA	:
BE_EBLG	FR_LFQQ	:
BE_EBLG	IL_LLBG	:
BE_EBLG	RU_UUDD	:
BE_EBLG	RU_UUWW	:
BE_EBLG	TN_DTMB	:
BE_EBLG	TN_DTTJ	:
BE_EBLG	TR_LTAI	:
BE_EBLG	TR_LTAU	21103
BE_EBLG	TR_LTBJ	:
BE_EBLG	TR_LTFE	:
BE_EBLG	XK_LYPR	:
BE_EBLG	ZZ_ZZZZ	:
BE_EBOS	BE_EBLG	:
BE_EBOS	EG_HEGN	16351
BE_EBOS	EG_HESH	1672
BE_EBOS	ES_GCLP	19374
BE_EBOS	ES_GCTS	49133
BE_EBOS	ES_LEAL	81245
BE_EBOS	ES_LEBL	:
BE_EBOS	ES_LEMG	75437
BE_EBOS	ES_LEPA	2553
BE_EBOS	IT_LIRF	:
BE_EBOS	TR_LTAI	18181
